comments,label
"Son mềm mịn, nhưng shop báo màu 14 là màu đỏ nhưng lên môi lại hoàn toàn là màu hồng. Cứ cho là do tuỳ từng môi nhưng k thể hồng ơi là hồng như thế đc. Hí hửng bôi thử nhìn già như bà thímmm☹️☹️☹️",1
Mua 1 cây son nhưng được đóng gọi hộp kĩ càng.................,0
"Đóng hộp siêu siêu xinh và cực chắc chắn nên hộp đựng son bên trong không bị móp. Son mùi hoa khá thơm nhưng hơi nồng, anw thì màu rất đẹp và đúng vs ảnh.",0
"son bám, nhưng bôi lên môi màu không ưng lắm",2
"Son lên màu đẹp , thơm , mua của shop nhiều rồi mà lần nào cũng hài lòng sẽ ủng hộ lâu dài 😍😍😍",0
Mỏng nhẹ lên môi mướt nhẹ tênh như k đánh son dị. Mùi thơm nhẹ chất son loãng,0
"Chất son ổn, vì nghe nói sky.007 bán hàng chính hãng uy tin nên đã tin tưởng mua, tem chống giả đầy đủ, có tem nguồn gốc xuất xứ nên rất yên tâm, đóng gói đẹp cẩn thận chuyên nghiệp, giao hàng nhanh
Tuy có hơi thắc mắc về chữ số đuôi son nhỏ hơn so với cây son cũ của mình mua ban đầu",0
"Một trong số những màu son phù hợp với những bạn có làn da ko được sáng, đánh lên tôn da bần bật xinh xẻo lắm nha. Ko kén da, ko kén men răng, recommend thực sự. ",0
Bán hàng auth duyệt 🤦🏿‍♀️🤦🏿‍♀️🤦🏿‍♀️🤦🏿‍♀️🤦🏿‍♀️😣😣😣😣😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃🤣🤣😏🤣😏🥰🥰😃😃😃😃😃🤣🥰🥰🥰😄😩😄😄🤔👍🤣😭😂🥰😃🥀🤦🏿‍♀️☺️🥰☺️🤣👍😂👍☺️☺️🤣🤣😃😏🏴󠁧󠁢󠁥󠁮󠁧󠁿😩☘️😩😁👍😂😭☺️🥰☺️🤣🥵😄🥵😄😃😄☺️🥰🤣😭😃😣🥀😉😉😌😃😌🥀🤔🤔,0
không tặng kèm cả phấn nền. Thất vọng shop quá,1
Giao hàng nhanh đong gói cẩn thận. Chất son Ok lần sau sẽ tiếp tục ủng hộ shop.,0
Son đẹp nhưng cũng k lì ,2
"Son nhỏ ! Son an viền trong môi , k Sài viền ngoài dc ! Nếu Sài thì cần đánh lớp son lỳ rồi ms đánh son này ở ngoài cho mềm thôi . ",2
Đẹp k chê đc a! Tuy giao Hàng hơi lâu 1 chút nhưng chất lượng thì quá ok! Gói hàng cần thận đẹp mắt,0
"Màu son đẹp, lên rất chuẩn màu
Shop đóng góiiiii chắc chắn
Đáng đồng tiền",0
"Mua 2 màu 14 với 24 vì xem rv thấy mọi người nói màu này dễ dùng nhưng 24 lên môi t màu nó sến dã man 😂😂😂, thích màu 14 hơn",2
"Màu son hơi trầm, bạn nào da trắng đánh lên xinh lắm nhé, da ngăm thì hơi tối màu",2
"Giao hàng nhanh, mùi giống với cây cũ nhưng màu thì hơi khác chút xíu, không hiểu sao lại khác như vậy, cây cũ thì mua hơn 1 năm r",0
"Packaging xinh khỏi bàn luôn mng ơi. Mình ở hcm là trong vòng 1 ngày là nhận đc rồi nhé.
",0
"Son đánh bóng hơn các verson trước, cảm giác hơi lỏng hơn. Màu lên xinh ạ!",0
"Son lì, lâu trôi, chất son mướt, lên môi mỏng mịn. Nhưng mình vẫn thích màu của v6 truyền thống hơn",0
"Son đẹp, màu lên cực chuẩn",0
Màu đẹp nhưng rất khô và lì,2
Đã nhận đc màu 25 hot hit. Chưa biết đánh thế nào cho đẹp vì có vẻ như chỉ đánh ít rồi tán ra đều môi vì màu khá đậm. Giao hàng từ HCMC ra HN mà hôm trc hôm sau đã nhận đc hàng.,0
"Đóng gói đẹp2, giao hàng siêu nhanh, màu vỏ xanh xinh lắm ạ, về màu son thì mình thích bản thường hơn, bản vỏ xanh này có nhiều ánh cam và hồng, base cũng là hồng, ưu điểm là ko khô môi như vỏ đen cũ ",0
"Màu lên môi mình siêu đẹp, trắng da. Vote 5 sao vì giao hàng nhanh, đóng gói chắc chắn. ",0
"Packaging xinh, lạ mắt đặc biệt là thông điệp “change the world, by being yourself”. Son tint lì, màu đỏ gạch , để lại lớp base hơi ngả hồng sau khi ăn uống, ko dây ra cốc nhìu. Này chắc phải dùng tẩy trang chuyên dụng. Son để lộ vân môi, ai môi khô nên chú ý dưỡng môi ",0
"Son đẹp lì chất lượng nữa
Màu rất đẹp
K có nhiều chì 
Đánh giá 100000 sao ",0
Giao hàng nhanh. Son lên màu đẹp . Gần giống màu 25 . Mua của hãng nên yên tâm. Gia sale bao rẻ. Hehe. Chất son bbia dùng hết nhẵn 2 thỏi 25 và 15 rồi ưng quá nên vẫn mua tiếp. Giá rẻ son đẹp iu quá. Cảm ơn shop,0
Quá tuyệt vời bbia ạ chất son và cả phục vụ được tặng cái gương nhỏ nữa e mê shop quá đi mất iu shop mãi ủng hộ shop 😍😍😍 love you,0
Son dùng lâu trôi rất thích mua bao cây rồi vẫn ko có ý định đổi hihi,0
"Giao lâu, gói son ẩu",1
"Màu son ưng ý . Hành chuẩn chất lượng 
Giao hàng nhanh đóng gói cẩn thận ",0
"Đóng gói cẩn thận,giao hàng siêu nhanh,shop tư vấn nhiệt tình. Màu son rất đẹp,yên tâm hàng auth ạ. Sẽ ủng hộ shop nếu có cơ hội ❤❤❤",0
Giao hàng hơi lâu một xíu nhưng lại được thỏi son đánh lên môi chất lượng,0
"Son hơi lỏng, lên màu không giống ảnh , không check được mã ",1
"Shop gói hàng chắc chắn, màu đẹp, có cây son thôi mà cái hộp bạ chà bứ luôn, sẽ ủng hộ dài dài",0
son dưỡng môi rẻ. mình thấy dùng dưỡng ẩm khá tốt nhưng chưa thấy tác dụng làm hồng môi,2
"2l mua đồ của sky007 rồi, gói hàng rất cẩn thận, 
Son date đến năm 22, rất vừa lòng",0
Sao mình thấy mng đc tặng cái túi mà mình lại không có nhỉ? Hay có thêm điều kiện gì sao?,2
" Màu không giống , tốt nhất là không mua nữa tức ",1
Màu đẹp. Son cũng lì. Mùi hơi hắc. Son vẫn lem ra khi uống và còn 1 lớp base nhẹ sau khi ăn. Giao hàng nhanh. Giá siêu iu ♡♡♡,0
"Mua ở mall mà cây son nhìn không chắc chắn gì cả
Méo mó 
Màu son thì hơi tối hơn m nghĩ nhưng không sao
Nhưng son nhìn lỏng lẻo, sợ tô nhẹ thôi cũng có thể gãy
Thất vọng về sản phẩm nhận được",1
"Shop phục vụ rất tốt, son rất đẹp ạ, nhẹ nhàng mướt môi lắm ạ, màu cũng đẹp nữaaaaa ❤️ shop đóng hàng cũng rất cẩn thận, nhất định sẽ ủng hộ tiếp ạ 👏🏻👏🏻",0
Son thì ok. Mà chì kẻ mắt bung hết thế này có chán không. Hí hửng đợi hàng về mà buồn,1
"Son chất lì, lên màu đẹp. Rất ưng",0
"Son dùng tốt, dễ tán. Đóng gói cẩn thận, giao hàng nhanh. Áp mã được giảm 1/3",0
"Cực kì hài lòng, màu son rất đẹp ạ",0
Xịn he. Có vẻ màu 23 đợt này có base hồng hồng :( đợt trước base cam xinh ơi là xinh cơ. Còn màu 25 thì khỏi bàn 🤣,0
Màu đẹp mịn môi không gây cảm giác khó chịu cho môi và giá cả hợp lí ❤,0
"Chất son bình thường, màu đẹp, giao hàng nhanh, đóng gói chắc chắn",2
Son đẹp. Chuẩn màu. Mùi thơm nhẹ. Đáng tiền,0
"Phí tiền. Mình tin đánh giá nên tưởng là hàng auth nhưng thật ra là không phải, son lên màu tím tím hồng hồng rất xấu",1
"Đóng gói đẹp ,vẩn thận, giao hàng nhanh
Chất son sài siêu đã nên mua ",0
"Hàng bị delay nhiều ngày 
Sp là sơn merzy nên mình k cần nói nhiều
Mình k hài lòng vs shiper k có khái niệm thời gian và k tôn trọng khách hàng",1
"Son đánh lên rất mướt, đẹp. Rất ưng",0
Mk mua thỏi thứ 6 thứ 7 j đóa rồi. Màu sweet boss chưa bao h lm mk thất vọng hihi,0
Chất lượng tốt.. Son đẹp.. Bám màu lâu.. thời gian giao hàng nhanh.. đóng gói chắc,0
"Đóng gói sản phẩm rất đẹp.Thời gian giao hàng rất nhanh,mới đặt ngày hôm qua mà h nay đã có rồi",0
"Son xiêu siêuuuuu đẹp , đánh lên môi  k nặng môi ,son thơm ,đóng gói cẩn thận",0
Order lần 2 rùi nhưng vẫn ưng màu 25 nhanh hêtd quá nên đợi mqix ib shop bơ luôn giao hàng quad là lâu,1
"Giao hàng nhanh , đóng gói chắc chắn . Hộp quá xinh , chất son đặc , lên màu đẹp",0
"Giao hành nhanh, chú shipper thân thiện, đóng gói chắc chắn và son cực xinh luôn ạ, màu 25 cực sịn xinh cực huhu",0
Đánh lên mình không ưng lắm,1
"Shop gói hàng rất đẹp như vừa được tặng quà í..
Chỉ hơi buồn vì k được tặng quà gì",0
"Son có mùi nhẹ, màu hồng đất nhẹ nhàng phù hợp dùng hằng ngày. Đáng mua.",0
Thỏi A03 mua tại shop có làm từ Hàn Quốc đàng hoàng còn thỏi a06 mua trực tuyến không hề có chữ đó,1
Màu đậm hơn so với trên hình.,2
"Đóng gói chắc chắn, giao hàng siêu nhanh. Màu đẹp, đúng yêu cầu",0
"Mua son vì thích thiết kế packaging Ai Cập huyền bí. Chất lượng và màu sắc chưa dùng nên không thể review ngay, phải dùng lâu lâu mới biết. Hàng quốc tế nên tgian giao hàng hơi lâu. ",0
"Hộp xinh, son đẹp, màu son và chất son thì khỏi phải bàn cãi. Mãi chọn Bbia:3",0
Son trôi màu,1
Son màu hòng nude nhưng lại k tươi.  Tối hơn so vs tưởng tượng. Hơi thất vọng nhẹ.,1
"Son đẹp, dùng thích lên màu đẹp giao hàng nhanh cho shop 5 sao. ",0
"Son đánh lên màu tươi, mềm k bị khô môi, đóng gói kĩ date 2022 luôn",0
"Sp ok, giao hàng nhanh, son co mùi thơm, giống màu trong hình, đóng gói sp chắc chắn  ",0
"Mua đk của chuẩn shop, giá lại còn rẻ hơn shop ngoài, màu 12 vẫn là best ❤️, shop đóng hàng cẩn thận, mỗi tội hết đk tặng lịch rùi, huhhu",0
"Đúng màu, lên môi đẹp. Mỗi tội Anh shipper bên j&t hơi cục súc tí chắc tại ship rẻ",0
"màu son xinh lắm, mùi thơm như dâu ấy. Mình mua có 1 cây mà shop đóng gói cẩn thận kèm cả thiệp cảm ơn nữa. son bám lâu, ăn uống thì sẽ trôi màu, nhưng để lại lớp base xinh. Nói chung là ưng :)
",0
"Màu son đẹp , giao hàng nhanh , chủ shop rất đáng yêu, tư vấn nhiệt tình <3",0
"Đóng gói cẩn thận, màu cũng được mình làm liều chọn màu 22, lên nhiu thì màu này mới nổi bấtk xíu nhưng đc cái tự nhiên, son thơm, mướt, nhưng có điều là sao minh thấy lấy son ra nó hơi ít hay sao lấy đc xíu dính đầu cây hay nó thiết kế kiểu z
Nói chung ok",2
"Hàng được đóng gói cẩn thận 
Không bị méo hộp
Chất son mềm
Nên dùng kèm kem dưỡng
Ở lâu trong điều hòa cảm thấy khô môi",0
"Son hơi khô môi tí nhưng giá cực ổn T^T màu thì cực xinh :3

Cảm ơn shop nha 💚",0
"Chính hãng đẹp giá nhàn 
Nói chung quá ưng quá đẹp
Hết sức hài lòng
",0
"Sản phẩm rất đẹp, như hình. Đóng gói sản phẩm chắc chắn, cẩn thận.",0
"Son siêu xinhh, mịn môi và khá lì",0
"Mình đặt bút cushion này, quà tặng kèm là bộ khuôn vẽ mày, shop giao lại là chai xịt tóc phủ bạc. Hơi thất vọng. ",1
"Đóng gói cẩn thận, giao hàng nhanh. Màu đúng với qc, son lâu trôi, không bị dính vào cốc hay ống hút khi uống.  ",0
"Màu A5 hoian siêu đẹp, tôn da tôn răng, không bị khô môi, chất kem dễ tán, nói chung là ưng.",0
"Son lên màu khá chuẩn, lì tuy nhiên chất son hơi khô, đánh lên thấy khô rõ luôn ấy",2
Son thơm lên màu chuẩn lì mà không bị khô môi. Da ngăm đánh màu này hợp cực luôn 👍👍,0
"Đóng gói đẹp, giao hàng nhanh. Giao đúng màu son đã đặt hàng 😄😄",0
"Thích cách đóng gói sp, lần nào mua hàng của bbia cũng ưng
Chất son thì đẹp khỏi chê",0
"giao hàng nhanh. sản phẩm tốt, lên màu chuẩn. không có gì để chê cả",0
"Son đẹp lắm hicccc , chất miễn chê luôn , mịn vãi chưỡng í , lười chụp ảnh hihi",0
son thơm rất thích và đánh lên màu đúng màu hông chiềm nhiều hơn màu cam,0
Đóng gói sản phẩm chắc chắn. Son bôi mịn môi lâu trôi. Lên màu rất đẹp. Sẽ còn ủng hộ shop ạ🥰,0
Chất son mềm và mịn lắm ạk nhưng chỉ hơn buồn là shoppe giao hàng lâu ạk,0
Đã nhận được hàng. Đóng gói cẩn thận. Chất lương ok. Hình ảnh chỉ mang tính chất đi mựơn,2
"Vì sao công dụng trên hình thì có ghi giảm thâm, mà ở ngoài thì không có ghi giảm thâm",1
Son tưởng màu đỏ mà lên màu hồng huhu. But anyway cho 5 sao vì chất son đẹp,0
Son xài êm mượt môi. Mỗi cái hơi dễ trôi nha mọi người nói chung là nên mua,0
Thấy mọi người ai cũng khen nhưng mình thấy son rất nhanh trôi son lên chưa được 1h là đã bay màu son,1
"Dong gói rất cẩn thận và đẹp, có thiệp cảm ơm. Son có mui thom de chịu",0
"sản phẩm không có tem dán niêm phong ở hộp bên ngoài, chắc đã bị mở ra trc đó. Nên không biết hàng có phải là thật hay không?  Bôi son lên rất bóng và chất son thì có mùi hắc, màu của son cũng vàng hơn so vs thỏi mk mua ở bên ngoài. Rất băn khoăn về sản phẩm. Ai đang có ý định mua thì nên xem lại.",1
"Son to hơn tưởng tượng, cầm chắc tay, thỏi son nhìn sang chảnh :))) mùi son thơm, ngửi như mùi chai thuốc siro ho, màu son lên mịn mướt môi kinh khủng. Màu 25 đỏ nâu đất lên tôn da lắm. ",0
"Thời gian chuẩn bị hàng rất lâu, đấy là màu cam san hô nhưng mình thấy nó vẫn nghiêng về hồng nhiều hơn. Vẫn khá là ưng bởi màu đẹp, không trầm, mịn nhưng độ lì chưa cao.",2
Son xinh thơm lắm nhỏ dễ chịu lắm luoonnnnnnnnnnnnnnnnnnnnnnnnnn,0
"Shop cute lắm mọi người🌹❤️
Màu son lên môi đúng chuẩn và lì❤️Rất đáng để thử",0
Đóng gói chắc chắn. Sản phẩm chính hãng. Mua lần này là lần thứ 2. Thanks shop.,0
Không đúng màu mẫu khá xấu 🤨🤨🤨🤨🤨🤨🤨🤨🤨🤨🤨🤨🤨🤨🤨🤨🤨🤨🤨🤨🤨🤨🤨,1
"Ui đóng gói hộp xinh dã man. Son màu đẹp, chim ưng ghê. Mùi thơm nhẹ phù hợp vs bn nào thuchs sưj nhẹ nhàng để đi học hoặc đi lm 👍👍👍👍",0
"Giao hàng nhanh, gói hàng siêu cẩn thận 
Mua được đúng đợi sale ",0
"Màu quá xinh luôn ạ, chất son mướt, mùi thơm, son lại còn xinh nữa ạ. Nói chung là tuyệt nhé các bác ❤️",0
"Giao hàng rất nhanh đomgs gói cẩn thận , hàng chất lượng lắm ạ sẽ quay lai",0
"Chất lượng sản phẩm tốt, màu son siêu xinh, lâu trôi. Giao hàng khá nhanh",0
Okkkkkkkkkknbbvvvvhbbbvvbbbbbbbbnnjhbnnjhgbbnjjjjnn,0
"Màu đẹp, kết hợp với son bóng rất đẹp :v ",0
"Son xài rất thích, màu đẹp, lên màu chuẩn, mùi thơm. Shop đóng gói sản phẩm rất đẹp, mua 2 cây nhận đc quà tặng 1 túi xách rất xinh. Cám ơn shop",0
"Chất son đẹp, thơm, lên màu chuẩn, đóng gói kĩ và đẹp lắm luôn nè ! ",0
"Lần thứ 2 mua son của shop. Rất đẹp nhé. Giao hàng nhanh, đóng gói cẩn thận. Sẽ ủng hộ shop dài dài  ",0
"Vỏ siêu xinh, lên màu đẹp. K cần make up tô vẫn được.",0
"Hàng chuẩn auth , shop còn tặng cả lịch năm mới ",0
Giao hàng siêu nhanh. Mình dùng son Bbia quá nhiều nên chỉ cần đánh lên là biết son chính hãng ròiii. Chất son Bbia thì khỏi bàn luônn. Thíchhh,0
"son dùng mịn đẹp lắm aaaaaaaaaaa, anh shipper dễ thương hihii",0
"Giao hàng rất nhanh, mua nhiều lần hàng của shop. Hàng chuẩn, son lên màu đẹp...
Sẽ tiếp tục ủng hộ.",0
"Son đẹp, gói đẹp. Hài lòng . Mn nên mua nhé ạ aaaaaaaaaaaasssssss",0
Son len mau rat ung. Vo son xinh. Danh thu len tay de nay gio chi troi it,0
