,comments,label
2783,"Shop gói hàng rất chắc chắn, mình đặt gần tết nên dc tặng kèm lịch bàn nhỏ xinh. Cảm ơn shop, mình sẽ ủng hộ shop dài dài",0.0
2784,Son lên không giống màu,1.0
2785,Đanh màu lên chuẩn. Thấy review quá nên mua nhưng k hợp với da mình.,2.0
2786,"Đóng gói sản phẩm chắc chắn, cẩn thận. Giao hàng nhanh chóng.",0.0
2787,"Son bao cưng nha, màu son đúng kiểu mình thích, tôn da trắng răng cực kì ^^ hơi không thích mùi son ti. Thời gian giao hàng thì cực kì nhanh mới đặt hôm qua mà nay có rồi. Tuyệt <3",0.0
2788,Son đẹp. Shop bọc hàng cẩn thận và giao hàng nhanh. Đánh giá 5 saoo,0.0
2789,"Son ok , shop giao hàng bao nhanh, sẽ ủng hộ shop tiếp 👍👍👍",0.0
2790,tư vấn chu đáo nhiệt tình lắm nha son khỏi nói quá đẹp🥰🥰🥰😘😘😘🥰🥰🥰🥰🥰🥰😘🥰🥰🥰😘🥰,0.0
2791,"Chất son không bám môi. Đánh cứ bợt bợt , fake. Rất thất vọng",1.0
2792,"Khách hàng lâu năm, nhưng sau lần này thật sự rất chán về khâu chăm sóc của shop. Đặt từ thứ 2 thì đến tận thứ 6 mình nhắn tin giục shop, trưa thứ 7 thì nhận được. Có thể là do đang dịch nên khâu vận chuyển có vấn đề, mình có thể thông cảm. Nhưng nhận hàng lỗi thế này, mình hỏi từ qua thì shop không trả lời, mất niềm tin",1.0
2793,"Chất lượng thì oki, mình đã dùng nên đặt thêm vì thấy màu khá hợp với mình. Shop đóng gói rất kĩ lưỡng",0.0
2794,"son màu đỏ đất, có tý bóng nhẹ khi mới son, son mùi nồng, giao hàng rất nhanh",0.0
2795,"Hầu như không có màu, mùi không thơm lắm và núm xoay rất lỏng, nhưng dưỡng ẩm ổn",1.0
2796,"Đóng gói cẩn thận, son đẹp ạ",0.0
2797,"Shop mùi khó chịu, màu lên đậm nhưng cảm giác không an toàn. Mới nhận son về thấy có lem ra ngoài như có người khác đã xử dụng rồi....",1.0
2798,Hàng giả bôi vào lên màu ! bỏ ra hơn 2 trăm mà mua son không dùng được,1.0
2799,"Son lên màu đẹp , mùi thơm , độ lỳ bình thường, shop giao hàng nhanh",0.0
2800,Giao hàng nhanh. Sản phẩm sử dụng thời gian mới biết chất lượng. Ủng hộ shop 5*,0.0
2801,"Độ bám của son không được tốt, son nhanh trôi",1.0
2802,"Son đẹp màu đẹp đóng gói đẹp thiệp đẹp, tất cả đều đẹppppppppp",0.0
2803,thời gian giao hàng lâu. với lại mùi son không được thích lắm,1.0
2804,"Chất son mềm mịn,shop đóng gói kĩ,màu son lâu trôi.thanks shop",0.0
2805,"Son mua shop mall nên rất yên tâm, có tem phụ hẳn hoi, màu son xinh, có độ lì
Son giá 139k kèm mgg nên rất rẻ luôn chỉ tiếc là m mua xong thì shop có chương trình tặng kèm nên k nhận đc",0.0
2806,"Shop giao hàng nhanh, đóng gói cẩn thận, son lên màu k giống hình lắm, mùi thơm ngọt, cảm giác hơi nặng môi",2.0
2807,"Giao hàng nhanh, đóng gói cẩn thận. Check mã vạch vỏ thì k ra nhưng vì shop mall nên cũng an tâm chút 🤔",0.0
2808,Đc . Giao hàng hơi lâu một chút ạ. Hi vọng shop sẽ cải thiện,2.0
2809,"Đóng gói sản phẩm rất rất cẩn thận, chủ shop thân thiện, màu son đẹp 💋",0.0
2810,"đóng gói kỹ càng rất dễ thương 
son rất mướt môi và bám màu lâu nhưng không khô",0.0
2811,"Đóng gói chắc chắn ,giao hàng nhanh, màu soát lên tay thì màu khá đẹp ,đánh lên môi thì cảm giác nhẹ môi ,mùi sting nồng ,siêu lì ,khó tẩy ra, 
Lúc tẩy ra 1 màu  hồng không đc đẹp lắm ,vỏ ọp ẹp ,như đc mở trước đó,cầm không đc chắc tay",2.0
2813,Màu hồng nude như màu môi hợp đánh hàng ngày chất mềm mịn mượt môi,0.0
2814,"Màu A03 Chiang Mai rất đẹp ạ, dùng khi đi học cx rất ổn, vì đã tặng bạn r nên ko còn hình để chụp fb nên để ảnh này như mình lúc nhận đc son. Phải nói là mê tít luôn ấy :3  ",0.0
2815,"Sản phẩm giao 4 ngày nhận dc, hàng chuẩn auth, có tem mac đầy đủ, đóng gói cẩn nhận",0.0
2816,Hàng bọc đẹp cẩn thận rất ưng,0.0
2817,"Son có mùi như sơn, rất khó chịu. Màu son lên môi cũng ko đẹp như hình:(((",1.0
2818,"Đã mua lần thứ n của shop😅, Shop chính hãng, son mịn xinh, yên tâm mua hàng.",0.0
2819,"Gói hàng kỹ lưỡng, hàng nguyên vẹn, lên màu ổn, màu không bền khi ăn",0.0
2820,Mk có mua màu a24 và a02 theo mk thì a24 khá là đẹp a02 thì đánh lên chói hơn mình tưởng tượng k hợp mk lắm.,2.0
2821,Son đẹp chất lượng 😍,0.0
2822,Màu này kén da. Dành cho mấy bạn có da sáng .,2.0
2823,"Son xinh lắm, mua của shop mall nên m cực kì yên tâm 
Có mgg nên mua luôn k đắn đo",0.0
2824,"Son đánh khô môi, không có dưỡng ẩm, thấy bột, mua thấy tiếc tiền",1.0
2825,"Son màu đẹp, shop giao hàng nhanh, nhưng màu dễ bay, không lỳ lắm, ăn uống xong là trôi mất lớp son ở lòng môi rồi.",2.0
2826,"son xinh xĩu huhuhu mùi còn thơm kiểu kẹo ngọt ý uwu, nma dễ trôi lém, ai muốn mua tone đỏ thì oki đấy còn muốn tone đất tí thì màu V17 với V18 nhoé 🥰",0.0
2827,"Đóng gói kĩ càng, cẩn thận. Hàng chính hãng, mùi thơm dễ chịu, mượt và không khô môi.",0.0
2828,"Check mã vạch hàng chuẩn, giao hàng nhanh, độ bám màu trung bình",0.0
2829,"Son cận date,vón cục",1.0
2830,Mình mua thỏi thứ 3 rồi. Chờ ver 5 mãi lại mua với giá sale nữa😍❤.,0.0
2831,"Son rất đẹp và ok, màu đẹp khỏi chê luôn ạ. Đóng gói sản phẩm chắc chắn",0.0
2832,Ưng màu 12 nhất màu 25 có vẻ lên môi k đều cho lắm,0.0
2833,"Shop ship hàng siêu nhanh, đóng gói rất chi là cẩn thận ạ. Chất son mềm mịn, mùi ngọt, mài cũng siêu xinh. Chúc shop mua bán thuận lợi nhé. ❤️❤️",0.0
2834,Màu son thì chim ưng . Cơ mà son hơi loãng.,2.0
2835,Chưa bao giờ thất vọng,0.0
2836,"Gói hàng cẩn thận,,,,,,,,, giao hàng nhanh 
Mua trong lúc có mgg nên rất chi là ưnggggggggg
",0.0
2837,"Cây son thứ 2 mình mua,cũng màu này,dùng thích cực,cực kỳ hợp với da ngăm 😍",0.0
2838,"Dịch vụ vận chuyển quá tệ 
Hàng của tôi chưa nhận được ",1.0
2839,"Son đẹp, gói đẹp. Hài lòng . Mn nên mua nhé ạ aaaaaaaaaaaasssssss",0.0
2840,Giáo đúng màu. Hàng chính hãng. Lên màu đẹp,0.0
2841,Chất luọng sản phẩm tuyệt vời. Đóng gói sản phẩm chắc chắn. Rất đáng tiền,0.0
2842,"Son date cũ, không có hộp
Để được tặng tuýp nền nhưng không có ???",1.0
2843,Son đánh lên môi rất mịn lại còn thơm nữa ❤,0.0
2844,"Shop giao đúng sản phẩm, gói hàng cẩn thận",0.0
2845,"Bao bì đẹp nhưng lên môi tối hù nhìn rất già
Tớ mua màu Coralnha",1.0
2846,"Son lên màu đẹp, nhưng mùi son không giống trước đó mình mua ở Hàn Quốc (ở Hàn Quốc mùi son này thơm và dễ chịu hơn) :)",2.0
2847,"Son lỏng, dễ tán 
Màu đỏ đất dễ dùng, đánh lòng môi siêu xinh❤️❤️",0.0
2848,"Chất son bao mịn, mềm, không khô môi nhe, màu lên chuẩn nữa mà lại thơmmm. Thích mê luôn ấyyy 10 điểm nhaaaaaaaaaaaa love uuuu",0.0
2849,Chất son ok nhưng ghi là cam san hô nhưng thật ra là hồng đỏ mà hồng bị nhiều hơn đỏ lun ý hơi thất vọng tý,1.0
2850,"Đã nhận được son, son có mùi cherry dễ chịu, màu lên chuẩn, chỉ cần 1 chút đã đủ cho cả môi và khuôn mặt bừng sáng luôn, màu V16 cực kỳ ưng, màu nâu đỏ mình rất thích, khi son lên môi rất mềm và mịn, kiểu như 1 lớp nhung trên môi v, ko có cảm giác môi khô gì đâu, đặc biệt son giữ màu cũng khá lâu đó",0.0
2851,"Sơn chuẩn, màu đẹp lắm ",0.0
2852,Son siêu đẹp đóng gói cẩn thận,0.0
2853,"Mới thoa lên son bóng nhẫy, có mùi sáp. Để qua đêm sáng dậy rửa mặt là môi như cũ, ko thấy mềm mượt gì hết",1.0
2854,"Giao hàng nhanh, son màu số 25 lên môi rất đẹp, cảm ơn shop <333",0.0
2855,"Shop gói hàng cẩn thận, mùi son thơm, mịn, 
Check mã oke",0.0
2856,Son siêu xinh luôn á mọi người :33 Lần đầu tiên mình mua son của Merzy mà ưng quá chừng luôn. Sau này sẽ tiếp tục ủng hộ Merzy ❤,0.0
2857,"Son mở ra mùi thơm như kẹo
Màu xinh lắm. Mua có một cây son mà đóng hộp cute quá ❤️",0.0
2858,"đã nhận đc son nhưng màu với chất son k giống với thỏi truớc của mình nhanh trôi hơi loãng
",1.0
2859,"Bao bì đóng gói đẹp,  chắc chắn,  giao hàng siêu nhanh, son lên màu chuẩn ",0.0
2860,"Shop giao hàng rất nhanh, đóng gói sản phẩm chắc chắn và đẹp, màu son cute trẻ",0.0
2861,"Siêu thích. Son mùi thơm, lên màu xinhh. Đóng gói cực đẹp ạ. Shop rep tin nhắn nhiệt tình. Điểm trừ là giao hàng hơi lâu. 1 tuần mới nhận được 😭 ",0.0
2862,sản phẩm bên trong rất ít như sài gần hết,1.0
2863,Đóng gói hàng chắc chắn. Giao hàng nhanh. Son lâu trôi mướt mềm. Sẽ ủng hộ tiếp vì là store official🥳🥳🥳  Sẽ ủng hộ ạaaaaaa,0.0
2864,bán cây son gì khô ran cọ thì không còn miếng long nào hết,1.0
2865,Chuẩn bị hàng siêu nhanh đóng gói cẩn thận son xịn xò hết sức🤪😎,0.0
2866,Màu ko giống hình.,1.0
2867,Giao hàng nhanh chóng. Chất lượng sản phẩm tốt. Sẽ ủng hộ shop,0.0
2868,"Màu đẹp, mùi thơm nhưng chất son đánh lên bị khô môi, vỏ dính màu",2.0
2869,"Son đẹp,giao hàng nhanh,có tem chống giả nên cũng yên tâm về sản phẩm",0.0
2870,"Xinh dã man 
Iaiaiaiaisbsie8wnesu8wiwbajwownshiJz zuzzizksjihhu",0.0
2871,"Giao hàng nhanh, gói hàng cẩn thận, đúng màu. Được tặng kèm lịch nữa nè.",0.0
2872,Đã giao hàng đúng màu . Nhanh. Son mềm mịn .tiếc là chưa mua dc màu mình thích,0.0
2873,Shop giao hàng nhanh đóng gói kĩ chất son OK...sau này sẽ ủng hộ shop thêm,0.0
2874,xịnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn Màu xinkkkkk,0.0
2875,"Son đẹp màu đẹp chất son mịn, cứ xài hết là lại mua ^^
Giao hàng nhanh gói đẹp.",0.0
2876,"Chất lượng sản phẩm tuyệt, bám lâu, lên màu tốt, mượt và mịn. Có điều màu hơi sáng so với tưởng tượng của mình 1 chút nhưng không sao, vẫn xinh, vẫn duyệt.",0.0
2877,"Lúc đặt có quà tặng, lúc giao ko có Nà ní",1.0
2878,"Version này xem review trên youtube thấy màu nào cũng ok. 
Giao hàng từ Q7 qua Q1 lâu hơn hẳn các mall khác, có shop giao được sau 2h. Không biết có khó khăn gì khi chuẩn bị hàng không mà mất đến mấy ngày mình mới nhận được son. ",2.0
2879,"Son về siêu nhanh , thơm ngọt , màu đẹp ghê , gói cẩn thận , mịn ơi là mịn , nói chung là 👍👍👍👍👍 ( màu 20 nhé mn )",0.0
2880,Son lên màu k chuẩn lắm chắc là do môi mình . Sẽ ủng hộ shop thêm nhiềuuuuu lần nữaaaaa,0.0
2881,son thơm dễ chịu nhưng nhanh trôi,2.0
2882,"Son đẹp tuyệt vờiiiii mua lần nào cũng ưng
Cho shop 100 sao luôn nhaaaaaaa",0.0
2883,"J and t express giao hơn lâu nhưng chất lượng sản phẩm tuyệt vời ạ
 Có hộp của hãng nữa hii",0.0
2884,"Giao hàng hơi lâu, tuy nhiên son màu đẹp, đóng gói cũng rất đẹp",0.0
2885,Hộp bị móp,1.0
2886,Sản phẩm rất oke,0.0
2887,Hàng đúng chất fake luôn. Test lên thì sệt sệt mà mùi nồng nặc fake em k xài nổi nên bỏ ngang bên luôn k dám đụng tới lần 2:((((( mọi người nên lựa mấy shop trên ig hoặc fb mà mua bởi trên đó ngta full box là đa số còn ở đây thì hên xui :(((,1.0
2888,"Dong gói rất cẩn thận và đẹp, có thiệp cảm ơm. Son có mui thom de chịu",0.0
2889,Màu đẹp,0.0
2890,Đã nhận đc hàng.#13 hồng đất lên màu cực đẹp luôn.chất son đẹp .giao hàng nhanh.đóng gói đẹp.sẽ mua thêm màu #24 nữa.hàng y như hình quảng cáo.rất ok!,0.0
2891,đóng gói đẹp. yêu dễ sợ. iuuuuuuuuuuuuuuuuuuuuuuuuuuuuu 😍,0.0
2892,Đóng gói sản phẩm cẩn thận. Mùi hương dịu nhẹ. Màu son phù hợp mọi loại da,0.0
2893,"Son sịn sò, bọc hàng rất đẹp và kỹ",0.0
2894,Mình cũng không nhận được quà tặng kèm món này luôn nhá. Hơi thất vọng.,1.0
2895,Giao hàng lâuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuiuiuuuu,1.0
2896,"Chỉ muốn nói là quá ưng, mình xài thỏi V6 đến nay k biết là bao nhiêu thỏi rồi. Vẫn muốn mua xài tiếp. Bọc chắc chắn, chính hãng, dòng son dành cho các bạn gái muốn nhẹ môi, cực lâu trôi. Đi làm việc full ngày vẫn sẽ còn lớp base cực xinh.Tóm lại lại Merzy luôn best nhất trog các thỏi son tớ đã dùng",0.0
2897,"Son mua tặng sinh nhật bạn, nên ko có ảnh để đăng, mình thấy khen nhiều nên mua",2.0
2898,"Shop giao đúng màu, gói hàng đẹp. Tuy có hơi lâu nhưng đáng để chờ. Son màu đẹp, mịn ",0.0
2899,sản phẩm khô quến cụt.không lỳ như quảng cáo,1.0
2900,"Mới nhận được hàng, chưa sử dụng nhưng shop đóng gói hàng chắc chắn",0.0
2901,Son xinh từ vỏ tới chất son ạ. 5 sao cho chất lượng =)).,0.0
2902,Không có hàng!,1.0
2903,"Son lâu trôi màu đẹp dùng rát thích thanks
",0.0
2904,Màu sơn khá đẹp,0.0
2905,Gói hàng rất kỹ nhưng giao hàng chậm 1 ngày. Son cũng không lì cho lắm.,2.0
2906,Giao thiếu son 1 hộp bị bóc vỏ ra,1.0
2907,Màu son đẹp đúng hàng chính hãng,0.0
2908,đóng gói khá là ok nhưng nói là không lem không trôi vậy mà mình kẻ được 15p thì đã trôi sạch không còn dì thất vọng quá,1.0
2909,Màu 14 son lên màu đẹp mịn.  Đậm lắm em dùng k quen.  Nc là ok.  Giao hàng hơi lâu,0.0
2910,"Chất son lỏng vừa nhưng ko bóng lắm ko sợ dính, mùi trên son mình thấy cũng k nồng gì ko bám mùi như review. Nchung okii lắm",0.0
2911,"Màu đẹp, rất mịn môi.",0.0
2912,"Son mị, lì, lên màu ổn ",0.0
2913,"Gói hàng đẹp, đánh chất son rất thích",0.0
2914,Màu lên thì guỳ từng môi. Đánh full môi đẹp hơn lòng môi. ,2.0
2915,"Hàng đẹp, đóng gói cẩn thận. Tem mác đầy đủ, ưng ạ",0.0
2916,"Chất lượng sản phẩm tốt, cho 3 sao vì thời gian giao hàng quá lâu. Mình có đặt 1 món hàng khác ở 1 shop khác sau 2 ngày, thế mà sản phẩm đó giao hàng trước cả cây son này 3 ngày",2.0
2917,"Màu lên đẹp, mùi dễ chịu, đóng gói hơi thừa tí, nguyên cái hộp bự chảng cho cây son 😂",0.0
2918,"Son nhỏ ! Son an viền trong môi , k Sài viền ngoài dc ! Nếu Sài thì cần đánh lớp son lỳ rồi ms đánh son này ở ngoài cho mềm thôi . ",2.0
2919,"Son mịn lên màu xinh,không bị khô môi. Nhỏ bạn nói là hàng fake không phải auth nhưng mình thấy son xài rất là ok, k bị khô môi, có điều đáy nhãn hơi khác so với hàng auth của nó.vẫn cho 5 sao nhé. Mình nghĩ chắc do đổi mẫu thôi.",0.0
2920,Son trà xanh nhưng nghe toàn mùi dừa,1.0
2921,"Son cực xinh, son chính hãng nhìn cái tem thích mắt ghê á, rẻ nữa
Tranh thủ lúc sale hốt luôn mấy cây",0.0
2922,Hàng fake,1.0
2923,Son xinh màu đẹp,0.0
2924,Son OK giáo hàng nhanh shipper nhiệt tình còn son mnh đã review kì r nên mình k ns lại :)),0.0
2925,"Giao hàng nhanh. Đóng gói chắc chắn. Chỉ có 1 cây son nhưng bỏ hẳn trong hộp hịn lắm :3
Vừa test son xong. Chất mịn mùi son dễ chịu. Không biết bám tốt không nhưng hiện tại khá hài lòng :3",0.0
2926,Son mịn môi. Ok lắm đoa đa,0.0
2927,"Son cực xịnn. Thoa lên dễ tán, mềm nhẹ môi cực luôn. Rất đáng tiền, giao hàng nhanh. Không có hình nên để tạm ảnh ạ ",0.0
2928,"Son lì , màu đẹp khỏi chê sẽ mua ủng hộ shop tiếp. ",0.0
2929,"Chất lượng sản phẩm tuyệt vời, giao hàng nhanh, đóng gói chắc chắn",0.0
2930,Son khó vặn. Khá lỏng lẻo,1.0
2931,ưng lắm ạ,0.0
2932,"Mình cho 5 sao về sản phẩm nhưng cho 1 sao về giao hàng, nhân viên giao hàng quá thiếu lịch sự và kém chất lượng",2.0
2933,"Son dễ gãy, chất son khô, không có tác dụng gì mấy.",1.0
2934,"Giao hàng hơi lâu nhưng son mịn, lên màu cực đẹp ( version 3, màu 15)",0.0
